id,company,developer,game,porting,publisher,supporting
229595,10549,False,199558,False,True,False
229636,49390,True,264350,False,True,False
230487,49517,True,265677,False,True,False
231450,49660,True,266876,False,False,False
232923,38935,True,269067,False,False,False
233340,38454,True,251841,False,True,False
234094,16016,True,262959,False,True,False
234213,34947,False,217117,False,True,False
235624,25406,True,139451,False,True,False
236057,40918,True,204801,False,False,False
236058,31529,False,204801,False,True,False
237223,24377,True,274714,False,True,False
240129,50802,True,235913,False,False,False
233320,43978,True,155675,False,True,False
240214,45960,True,250166,False,True,False
241078,6567,True,249962,False,False,False
241080,6567,True,276768,False,False,False
241978,32131,True,245864,False,True,False
241014,36740,True,236576,False,True,False
241019,50951,True,173020,False,False,False
241020,35110,False,173020,False,True,False
240965,18327,True,276733,False,True,False
258194,32618,True,268980,False,True,False
243258,51259,True,221643,False,False,False
243281,28276,False,171571,False,True,False
243282,51271,True,171571,False,False,False
243318,51284,True,278824,False,True,False
243874,45862,True,253173,False,True,False
243903,51406,True,235806,False,False,False
243904,51407,False,235806,False,True,False
243924,51412,True,279584,False,True,False
244067,47137,True,279002,False,True,False
244068,47138,True,279002,False,False,False
240128,45557,False,235913,False,True,False
244878,51618,True,271228,False,True,False
299779,60412,True,243672,False,True,False
245318,51665,True,280933,False,True,False
245919,42133,True,281253,False,True,False
245945,51758,True,246027,False,True,False
263116,54102,False,165229,False,True,False
263126,54234,True,288215,False,True,False
246470,33464,True,122388,False,True,False
246486,22821,False,127152,False,False,True
246487,9122,True,127152,False,False,False
246506,15347,True,133793,False,True,False
247054,50907,True,226574,False,True,False
246676,41628,True,224728,False,True,False
246683,6171,True,224607,False,True,False
246755,29231,True,223418,False,False,False
246756,29232,False,223418,False,True,False
246792,29857,True,140804,False,False,False
246844,23350,True,148488,False,True,False
246922,45141,False,281742,False,True,False
246992,33238,True,151700,False,True,False
259214,40270,True,220697,False,True,False
246921,12568,True,281742,False,False,False
247148,35931,True,154807,False,True,False
247225,345,False,223951,False,True,False
247136,51960,True,152950,False,True,False
247139,41768,True,153940,False,True,False
247149,35931,True,154807,False,True,False
247305,50816,True,217331,False,True,False
247308,9005,False,217503,False,True,False
247309,38359,True,217503,False,True,False
247359,41998,True,171198,False,True,False
247367,15164,True,264802,False,True,False
264270,54360,True,266753,False,True,False
248330,781,True,120663,False,False,False
248384,45132,True,282693,False,False,False
248808,44722,True,225064,False,True,False
248842,48684,True,192489,False,True,False
